,Var,Min
177,0.999988495676041,42.380059752820507
178,0.999989400527289,42.625121934648462
179,0.999990554098620,42.870184116476423
180,0.999992244367700,43.115246298304378
181,0.999993994197000,43.360308480132339
182,0.999995390301831,43.605370661960293
183,0.999996588085196,43.850432843788255
184,0.999997487897326,44.095495025616209
185,0.999997892416679,44.340557207444171
186,0.999997987980799,44.585619389272125
187,0.999997999626807,44.830681571100079
188,0.999998002863181,45.075743752928041
189,0.999998027387579,45.320805934755995
190,0.999998144664211,45.565868116583957
191,0.999998422835875,45.810930298411911
192,0.999998754138451,46.055992480239873
193,0.999998985861319,46.301054662067827
194,0.999999204527383,46.546116843895788
195,0.999999526461296,46.791179025723743
196,0.999999824483415,47.036241207551704
197,0.999999963931565,47.281303389379659
198,0.999999996283841,47.526365571207613
199,1.000000000000000,47.771427753035574
